###############################################
# file created at: Wed Sep  1 23:37:36 2021

# Cylinder map info
# center = (0, 0, 0)
# radius = 0.007
# height = 0.0263
# cubelen = 0.0005
# xy num = 616
# z num = 53
# cirnum*heinum = 32648

# Z0 coil info
# center = (0, 0, 0)
# radius = 0.2
# gap = 0.4
# winding = 1
# current = 20000
###############################################

# x	y	z	Bx	By	Bz
-0.00075 -0.00025 -0.0129 4.37045e-05 1.45657e-05 0.1240991655
-0.00075 0.00025 -0.0129 4.37034e-05 -1.45657e-05 0.1240991655
-0.00075 0.00075 -0.0129 4.37049e-05 -4.36986e-05 0.1241002723
-0.00075 0.00125 -0.0129 4.37055e-05 -7.28345e-05 0.1241024859
-0.00075 0.00175 -0.0129 4.37096e-05 -0.000101973 0.1241058064
-0.00075 0.00225 -0.0129 4.37149e-05 -0.000131122 0.1241102342
-0.00075 0.00275 -0.0129 4.37205e-05 -0.000160278 0.1241157695
-0.00075 0.00325 -0.0129 4.37251e-05 -0.000189442 0.1241224126
-0.00075 0.00375 -0.0129 4.37312e-05 -0.000218621 0.124130164
-0.00075 0.00425 -0.0129 4.37388e-05 -0.000247816 0.1241390241
-0.00075 0.00475 -0.0129 4.37478e-05 -0.000277027 0.1241489936
-0.00075 0.00525 -0.0129 4.37564e-05 -0.000306255 0.124160073
-0.00075 0.00575 -0.0129 4.37682e-05 -0.000335506 0.1241722632
-0.00075 0.00625 -0.0129 4.37804e-05 -0.000364777 0.1241855649
-0.00075 0.00675 -0.0129 4.37925e-05 -0.000394072 0.1241999789
-0.00025 -0.00675 -0.0129 1.46013e-05 0.000394064 0.1241988695
-0.00025 -0.00625 -0.0129 1.45979e-05 0.000364768 0.1241844557
-0.00025 -0.00575 -0.0129 1.45954e-05 0.000335499 0.1241711543
-0.00025 -0.00525 -0.0129 1.45911e-05 0.000306251 0.1241589644
-0.00025 -0.00475 -0.0129 1.45867e-05 0.000277022 0.1241478852
-0.00025 -0.00425 -0.0129 1.4584e-05 0.000247814 0.1241379159
-0.00025 -0.00375 -0.0129 1.4581e-05 0.000218619 0.124129056
-0.00025 -0.00325 -0.0129 1.45789e-05 0.00018944 0.1241213048
-0.00025 -0.00275 -0.0129 1.45771e-05 0.000160273 0.1241146619
-0.00025 -0.00225 -0.0129 1.45748e-05 0.000131118 0.1241091267
-0.00025 -0.00175 -0.0129 1.45739e-05 0.000101972 0.124104699
-0.00025 -0.00125 -0.0129 1.45726e-05 7.28328e-05 0.1241013785
-0.00025 -0.00075 -0.0129 1.45715e-05 4.3698e-05 0.124099165
-0.00025 -0.00025 -0.0129 1.45713e-05 1.45653e-05 0.1240980582
-0.00025 0.00025 -0.0129 1.45723e-05 -1.45667e-05 0.1240980582
-0.00025 0.00075 -0.0129 1.45736e-05 -4.36987e-05 0.124099165
-0.00025 0.00125 -0.0129 1.45731e-05 -7.28326e-05 0.1241013785
-0.00025 0.00175 -0.0129 1.45738e-05 -0.000101973 0.124104699
-0.00025 0.00225 -0.0129 1.45756e-05 -0.000131118 0.1241091267
-0.00025 0.00275 -0.0129 1.45772e-05 -0.000160272 0.1241146619
-0.00025 0.00325 -0.0129 1.45796e-05 -0.000189441 0.1241213048
-0.00025 0.00375 -0.0129 1.45818e-05 -0.000218618 0.124129056
-0.00025 0.00425 -0.0129 1.45837e-05 -0.000247812 0.124137916
-0.00025 0.00475 -0.0129 1.45869e-05 -0.000277022 0.1241478852
-0.00025 0.00525 -0.0129 1.45896e-05 -0.00030625 0.1241589645
-0.00025 0.00575 -0.0129 1.45934e-05 -0.000335497 0.1241711544
-0.00025 0.00625 -0.0129 1.45987e-05 -0.000364768 0.1241844558
-0.00025 0.00675 -0.0129 1.46016e-05 -0.000394065 0.1241988695
0.00025 -0.00675 -0.0129 -1.45884e-05 0.000394064 0.1241988689
0.00025 -0.00625 -0.0129 -1.45847e-05 0.000364769 0.1241844552
0.00025 -0.00575 -0.0129 -1.45806e-05 0.000335499 0.1241711538
0.00025 -0.00525 -0.0129 -1.45755e-05 0.00030625 0.1241589639
0.00025 -0.00475 -0.0129 -1.45725e-05 0.000277022 0.1241478847
0.00025 -0.00425 -0.0129 -1.45699e-05 0.000247813 0.1241379154
0.00025 -0.00375 -0.0129 -1.45678e-05 0.00021862 0.1241290555
0.00025 -0.00325 -0.0129 -1.45653e-05 0.00018944 0.1241213043
0.00025 -0.00275 -0.0129 -1.45642e-05 0.000160276 0.1241146613
0.00025 -0.00225 -0.0129 -1.45616e-05 0.000131121 0.1241091262
0.00025 -0.00175 -0.0129 -1.4561e-05 0.000101972 0.1241046985
0.00025 -0.00125 -0.0129 -1.45598e-05 7.28326e-05 0.124101378
0.00025 -0.00075 -0.0129 -1.45583e-05 4.36971e-05 0.1240991645
0.00025 -0.00025 -0.0129 -1.45584e-05 1.45649e-05 0.1240980577
0.00025 0.00025 -0.0129 -1.45595e-05 -1.45645e-05 0.1240980577
0.00025 0.00075 -0.0129 -1.45602e-05 -4.36989e-05 0.1240991645
0.00025 0.00125 -0.0129 -1.45605e-05 -7.2834e-05 0.124101378
0.00025 0.00175 -0.0129 -1.45614e-05 -0.000101972 0.1241046985
0.00025 0.00225 -0.0129 -1.45618e-05 -0.000131119 0.1241091262
0.00025 0.00275 -0.0129 -1.4563e-05 -0.000160274 0.1241146614
0.00025 0.00325 -0.0129 -1.4566e-05 -0.000189439 0.1241213043
0.00025 0.00375 -0.0129 -1.45673e-05 -0.000218618 0.1241290555
0.00025 0.00425 -0.0129 -1.45706e-05 -0.000247813 0.1241379155
0.00025 0.00475 -0.0129 -1.45742e-05 -0.000277023 0.1241478847
0.00025 0.00525 -0.0129 -1.45758e-05 -0.000306248 0.1241589639
0.00025 0.00575 -0.0129 -1.45806e-05 -0.000335494 0.1241711539
0.00025 0.00625 -0.0129 -1.45846e-05 -0.000364767 0.1241844553
0.00025 0.00675 -0.0129 -1.45879e-05 -0.000394063 0.124198869
0.00075 -0.00675 -0.0129 -4.37784e-05 0.000394073 0.1241999773
0.00075 -0.00625 -0.0129 -4.37657e-05 0.000364777 0.1241855633
0.00075 -0.00575 -0.0129 -4.37532e-05 0.000335505 0.1241722616
0.00075 -0.00525 -0.0129 -4.37441e-05 0.000306255 0.1241600715
0.00075 -0.00475 -0.0129 -4.37345e-05 0.000277028 0.124148992
0.00075 -0.00425 -0.0129 -4.37257e-05 0.000247818 0.1241390225
0.00075 -0.00375 -0.0129 -4.3718e-05 0.000218622 0.1241301624
